,trad,bfm_all,bfm_tested,n_species,d_all,d_tested,d_species_selection,trad_empirical,d_lognormal_assumption
26087-47-8,0.8126220183327332,0.014270034339547813,0.8916180943899269,7,-0.7983519839931854,0.07899607605719372,-0.8773480600503791,0.858530569169106,-0.0459085508363728
2642-71-9,-2.662611610577824,-2.210023562985739,-2.5288330326131923,5,0.45258804759208493,0.13377857796463166,0.31880946962745327,-2.535674018211279,-0.126937592366545
2702-72-9,2.4375953336796243,1.282539415139693,2.6428553927195617,8,-1.1550559185399314,0.20526005903993738,-1.3603159775798688,2.6321061498532363,-0.194510816173612
2764-72-9,0.2830735417842005,0.19500973517958614,0.8395152574349811,5,-0.08806380660461438,0.5564417156507806,-0.644505522255395,0.8463949907421162,-0.5633214489579157
2795-39-3,1.304043354735,0.6606060645594465,1.2608234589148686,8,-0.6434372901755536,-0.043219895820131526,-0.6002173943554221,1.2775409104807107,0.02650244425428938
28249-77-6,-0.11812196209865322,-0.41136445559435614,-0.010509694271040145,19,-0.2932424934957029,0.10761226782761307,-0.400854761323316,-0.11175864145573401,-0.00636332064291921
2921-88-2,-3.0291496949514007,-2.443942501311474,-3.301254900483,64,0.5852071936399268,-0.2721052055315991,0.8573123991715259,-3.362002860034225,0.33285316508282436
29232-93-7,-2.2371312119309774,-1.5429663479589537,-2.285046865042319,9,0.6941648639720237,-0.047915653111341605,0.7420805170833653,-2.4137697396420505,0.17663852771107313
29420-49-3,3.005067293904082,2.1810070478339227,3.1638471543159046,5,-0.8240602460701592,0.15877986041182268,-0.9828401064819818,3.1871289872590873,-0.18206169335500544
298-00-0,-1.3192098555481717,-1.6094531548660596,-1.6524444028633607,49,-0.29024329931788784,-0.333234547315189,0.04299124799730114,-1.5788818035879308,0.2596719480397591
298-02-2,-2.827603845046505,-1.9263764369665337,-2.4166813418602566,6,0.9012274080799714,0.41092250318624846,0.4903049048937229,-2.494850021680094,-0.3327538233664109
298-04-4,-0.887395222279729,-1.0338089259387755,-0.8580000915367774,10,-0.1464137036590465,0.029395130742951636,-0.17580883440199813,-1.1274156350379592,0.24002041275823016
298-46-4,1.5112990756518252,0.792959633642489,1.7643928364136454,6,-0.7183394420093362,0.2530937607618202,-0.9714332027711564,1.563747635729709,-0.0524485600778839
299-84-3,-0.3908471070486338,-0.46356751274203384,-0.38060624677806065,9,-0.07272040569340005,0.010240860270573138,-0.08296126596397319,-0.4089353929735008,0.018088285924866998
299-86-5,1.4450167190399814,0.2183023324724905,1.289937333136466,6,-1.226714386567491,-0.15507938590351533,-1.0716350006639757,1.4313637641589874,0.01365295488099405
300-76-5,-2.240457905401694,-1.379926473086223,-2.4149143654408065,13,0.8605314323154711,-0.1744564600391123,1.0349878923545834,-2.7051147852382322,0.46465687983653803
301-04-2,0.3007599444223755,0.2565597185719129,0.43355030773081926,9,-0.04420022585046263,0.13279036330844374,-0.17699058915890636,0.45444039967224426,-0.15368045524986873
302-01-2,-1.0153822119367102,-0.3063427471278948,-0.5810587255690205,6,0.7090394648088154,0.4343234863676897,0.2747159784411257,-0.7585632081956231,-0.2568190037410871
30560-19-1,-0.14917457969898051,1.0001498384367824,1.0056512760461205,10,1.149324418135763,1.154825855745101,-0.005501437609338078,0.8938882373611604,-1.0430628170601408
309-00-2,-2.1648383476440656,-1.6960121958274683,-1.7828973966161739,44,0.46882615181659726,0.3819409510278917,0.08688520078870554,-1.834139245433795,-0.33069910221027055
315-18-4,-2.0552679076557396,-0.6174468066967654,-1.7685975378896122,6,1.437821100958974,0.2866703697661275,1.1511507311928466,-1.8860566476931635,-0.16921125996257613
31557-34-3,0.32485383068277784,-0.05631769723006007,0.46958740150205236,6,-0.3811715279128379,0.14473357081927452,-0.5259050987321124,0.4623979978989561,-0.13754416721617824
319-84-6,-0.7276420813892883,-0.7089587312999251,-0.20731508708270222,8,0.01868335008936317,0.5203269943065861,-0.501643644217223,-0.8820547487491526,0.15441266735986425
3251-23-8,-0.8808954694403788,-1.0221867650610303,-0.8545438799824455,15,-0.14129129562065157,0.026351589457933255,-0.16764288507858482,-0.9476614859755076,0.06676601653512881
330-54-1,-0.6314447148251022,-0.43436871878661637,-0.6891052148055071,28,0.19707599603848586,-0.0576604999804049,0.25473649601889076,-0.41349100377932974,-0.2179537110457725
33213-65-9,-2.1394728208726246,-2.2231311665742326,-2.09762271256039,6,-0.08365834570160802,0.04185010831223446,-0.12550845401384247,-2.2596373105057563,0.12016448963313175
333-41-5,-1.5703929926296738,-1.3574376436355025,-1.9379519748128797,61,0.21295534899417135,-0.36755898218320593,0.5805143311773773,-1.8979400086720375,0.3275470160423637
335-67-1,2.0444471358391594,1.2040201371657306,2.0955329626601067,7,-0.8404269986734287,0.05108582682094731,-0.891512825494376,2.043312265945925,0.0011348698932343027
3380-34-5,-1.0069918537648825,-1.1987976996078413,-0.941559654843263,5,-0.1918058458429588,0.06543219892161956,-0.25723804476457834,-1.0235395306722601,0.016547676907377573
3383-96-8,-1.5338868232247107,-1.2320665273995521,-0.6041055329754286,15,0.30182029582515857,0.9297812902492821,-0.6279609944241236,-0.6507654959571522,-0.8831213272675585
34256-82-1,-0.936678061897705,-0.35185857305299756,-0.28299035816461726,7,0.5848194888447074,0.6536877037330877,-0.0688682148883803,-0.7166245511197178,-0.22005351077798718
34643-46-4,0.4973874172757685,-0.3437218877828793,0.5878196628485541,5,-0.8411093050586478,0.09043224557278562,-0.9315415506314335,0.5418539921951662,-0.04446657491939765
35367-38-5,-3.4401658306822425,-0.7907268263917097,-2.1852802884868567,6,2.649439004290533,1.2548855421953857,1.3945534620951472,-3.130768280269024,-0.30939755041321826
35400-43-2,-1.050296105519551,-0.9299085350906571,0.6151207498989466,6,0.12038757042889392,1.6654168554184976,-1.5450292849896037,0.7075701760979364,-1.7578662816174875
3698-83-7,-1.4072512229323695,-1.3043416297678003,-1.3738153473281485,5,0.10290959316456916,0.03343587560422101,0.06947371756034815,-1.3698421140716348,-0.037409108860734674
3766-81-2,-0.8044508073914056,-0.8242428939240714,-0.4206743928005967,9,-0.01979208653266573,0.3837764145908089,-0.40356850112347464,-0.5493323989347785,-0.25511840845662714
3844-45-9,2.5939536292935768,1.3173366815901641,2.725164296357732,5,-1.2766169477034126,0.1312106670641553,-1.407827614767568,2.675352971400048,-0.08139934210647137
38641-94-0,0.6837304189503628,0.5979429096311205,0.9837822583268654,33,-0.08578750931924228,0.3000518393765026,-0.3858393486957449,0.9511203168521019,-0.26738989790173906
40596-69-8,-0.5593966391375822,-0.26323056147320995,-0.3384401278354102,5,0.29616607766437225,0.22095651130217198,0.07520956636220028,-0.5228787452803376,-0.03651789385724458
41198-08-7,-2.7229980501397986,-1.9181923884163365,-2.372475712901446,11,0.804805661723462,0.3505223372383526,0.45428332448510944,-2.4522252946121776,-0.2707727555276209
4685-14-7,0.45739066403440914,-0.42300454247355285,0.656410284759164,17,-0.880395206507962,0.19901962072475482,-1.0794148272327169,0.6609819221893009,-0.2035912581548917
470-90-6,-1.896841302330945,-1.4617448927874164,-1.3258777005708187,10,0.4350964095435286,0.5709636017601263,-0.1358671922165977,-1.5133844522451847,-0.38345685008576025
481-39-0,-1.469264040761134,-1.3204278655757078,-1.483595903774895,9,0.14883617518542613,-0.014331863013760993,0.16316803819918713,-1.4782334109845534,0.008969370223419482
50-00-0,1.3015998442277166,1.1004047633846004,1.5387136638696763,28,-0.20119508084311621,0.23711381964195977,-0.438308900485076,1.3471995768183587,-0.045599732590642095
50-29-3,-2.599007126021976,-2.367969294729642,-2.4153190202586883,71,0.2310378312923338,0.18368810576328753,0.04734972552904626,-2.5228787452803374,-0.07612838074163841
500-28-7,0.10206986140222354,-0.47234370221360594,0.21307053388140695,5,-0.5744135636158295,0.11100067247918341,-0.6854142360950128,0.21924291706928106,-0.11717305566705752
51-28-5,0.49775534244100794,0.29377724305490716,0.5926318398433157,13,-0.2039780993861008,0.09487649740230775,-0.29885459678840853,0.5232823671058628,-0.025527024664854903
51218-45-2,-0.6055775248859003,0.1491380172603095,0.03968294191422707,7,0.7547155421462098,0.6452604668001274,0.10945507534608244,-0.5563111642960309,-0.04926636058986944
51235-04-2,0.19348040144747647,0.4153452564660602,-0.3738443604390572,14,0.22186485501858372,-0.5673247618865337,0.7891896169051174,-0.35176579620271,0.5452461976501864
5137-55-3,-1.3728728891060409,-1.5650571910094393,-1.1267061673075545,5,-0.1921843019033984,0.24616672179848642,-0.43835102370188483,-1.139844251729321,-0.23302863737671986
51630-58-1,-3.226405833706128,-3.3248654755969773,-2.928410435396422,26,-0.09845964189084944,0.2979953983097059,-0.39645504020055533,-2.931916007951163,-0.29448982575496485
518-47-8,2.9137092865090986,1.945710821381588,2.996676656281687,6,-0.9679984651275106,0.08296736977258856,-1.0509658349000992,2.9987387162558177,-0.08502942974671912
52-68-6,-0.889636315554477,-0.7500385852504499,-0.5594218365428578,35,0.1395977303040271,0.33021447901161916,-0.19061674870759204,-0.5321693289248024,-0.3574669866296746
52315-07-8,-3.6138919464843653,-3.4786164273760316,-3.595558848238796,35,0.13527551910833369,0.018333098245569168,0.11694242086276452,-3.4796790967036744,-0.13421284978069092
52645-53-1,-2.65102799092145,-2.712332565977273,-2.5200680204058608,36,-0.06130457505582321,0.13095997051558905,-0.19226454557141226,-2.567030709125594,-0.08399728179585564
52918-63-5,-4.221563717353087,-3.6814648289489944,-4.12113237201222,26,0.5400988884040925,0.1004313453408665,0.439667543063226,-4.301029995663981,0.07946627831089437
534-52-1,-0.5866889951098342,-0.4768826426397068,-0.5143521824677924,6,0.10980635247012738,0.07233681264204184,0.03746953982808554,-0.579381025312118,-0.007307969797716196
53404-31-2,-0.14738548475646787,-0.506005010312266,-0.11407750441159521,7,-0.3586195255557981,0.03330798034487266,-0.39192750590067077,-0.1516328196974258,0.004247334940957942
54-64-8,0.7683520112999648,0.2522411404750827,0.8086103063917287,6,-0.516110870824882,0.04025829509176393,-0.556369165916646,0.7520484478194386,0.016303563480526195
541-73-1,0.7834387463732959,0.6374034460179446,0.8106107397356946,7,-0.14603530035535128,0.027171993362398728,-0.17320729371775,0.7706466994541689,0.012792046919127054
542-75-6,0.21807541005033446,0.09360787686693589,0.3134745866178895,6,-0.12446753318339857,0.09539917656755506,-0.21986670975095363,0.3278792867106791,-0.10980387666034466
55-38-9,-1.6305380614885574,-1.5370610965282854,-1.6928646130128964,45,0.09347696496027202,-0.06232655152433897,0.155803516484611,-1.86511654916953,0.23457848768097267
55-63-0,0.47649274695951577,0.25020507830654914,0.49714213133274326,10,-0.22628766865296662,0.020649384373227497,-0.24693705302619412,0.5509294630696748,-0.07443671611015906
55285-14-8,-0.8588098995392393,-1.0389404176953176,-0.8399584919992371,6,-0.1801305181560784,0.01885140754000214,-0.19898192569608053,-0.8507808873446201,-0.008029012194619156
55335-06-3,0.7432569815710057,0.8480527712586295,0.8624672473689272,8,0.10479578968762382,0.11921026579792149,-0.01441447611029767,0.8818745991112122,-0.13861761754020652
554-00-7,0.48778749287142714,0.30016697165745343,0.7053302027868775,7,-0.1876205212139737,0.21754270991545038,-0.4051632311294241,0.6055327940777905,-0.11774530120636334
55635-13-7,2.2549513368689875,1.3091223161856032,2.26091377736661,5,-0.9458290206833844,0.005962440497622623,-0.951791461181007,2.272936543454702,-0.017985206585714675
5598-13-0,-3.305577071035932,-1.8471181209255882,-2.932689228060044,8,1.4584589501103435,0.37288784297588773,1.0855711071344558,-3.1119046383608384,-0.19367243267509338
56-23-5,1.449949501691518,1.1917703708689587,1.8070914217900897,6,-0.2581791308225594,0.3571419200985717,-0.6153210509211311,1.385606273598312,0.06434322809320614
56-35-9,-1.9668120884317315,-2.3399006324288005,-1.8986551480395426,21,-0.37308854399706903,0.06815694039218889,-0.4412454843892579,-1.8860566476931635,-0.080755440738568
56-38-2,-1.857673066673662,-1.791751998727125,-1.8517967985050339,39,0.06592106794653696,0.005876268168628185,0.060044799777908775,-1.9652165864453492,0.10754351977168719
56-72-4,-2.0367811511557115,-1.9513954901447144,-0.9808415216762487,15,0.0853856610109971,1.0559396294794627,-0.9705539684684656,-1.185613329185514,-0.8511678219701975
563-12-2,-2.453249988805494,-1.6508846537744666,-2.4723958025070627,14,0.8023653350310274,-0.01914581370156876,0.8215111487325961,-2.518046800471169,0.06479681166567497
569-64-2,-1.474831689608454,-1.00072868661957,-0.8119834847627156,14,0.47410300298888397,0.6628482048457383,-0.18874520185685428,-0.8458555119873952,-0.6289761776210587
57-13-6,1.9999794768661434,1.8835967758771237,2.4280670455733366,8,-0.1163827009890197,0.4280875687071932,-0.5444702696962129,1.9787246951535131,0.02125478171263029
57-14-7,0.8620842230762924,0.7088525255898956,1.00321387900548,5,-0.15323169748639676,0.1411296559291877,-0.29436135341558445,0.9585753998725446,-0.09649117679625219
57-74-9,-1.7089231715208888,-1.518770531568046,-1.5212092493877718,18,0.19015263995284282,0.187713922133117,0.002438717819725822,-1.3962826398075798,-0.31264053171330897
57213-69-1,2.1566253058055227,1.4922745827921604,2.4617547890752283,9,-0.6643507230133623,0.30512948326970557,-0.9694802062830679,2.3128349868123323,-0.15620968100680965
58-89-9,-1.7369016714782617,-1.5721184725196478,-1.5914906665373845,66,0.16478319895861393,0.14541100494087722,0.01937219401773671,-1.5936344114900522,-0.14326725998820944
58-90-2,-0.9441029813029217,-0.5118650276655754,-0.4806252415304882,5,0.4322379536373463,0.4634777397724335,-0.03123978613508721,-0.5741513624245907,-0.36995161887833095
584-79-2,-1.7808812258199018,-1.9054829559887347,-1.7131692760780326,6,-0.12460173016883291,0.06771194974186923,-0.19231367991070214,-1.6989700043360187,-0.08191122148388308
5915-41-3,-0.055685798178132795,-0.32405512212527454,0.1388791646710782,7,-0.26836932394714175,0.194564962849211,-0.46293428679635273,0.1921319400242453,-0.2478177382023781
59756-60-4,-0.03429645815241955,0.3062507253495487,0.6236848093679288,11,0.3405471835019683,0.6579812675203484,-0.3174340840183801,0.6197248865057443,-0.6540213446581639
60-51-5,-0.9586573304682158,-0.4560958671022189,-0.49759050925403064,21,0.5025614633659969,0.46106682121418513,0.041494642151811756,-0.3979400086720376,-0.5607173217961782
60-57-1,-2.2210413203263695,-2.01301013784675,-2.209101502992926,48,0.2080311824796195,0.011939817333443514,0.19609136514617598,-2.181822064933956,-0.039219255392413555
602-01-7,-0.048297101839966966,-0.23392982857543795,0.0379144212174467,5,-0.185632726735471,0.08621152305741367,-0.2718442497928847,-0.007017741982703635,-0.04127935985726333
60207-90-1,0.0737716511920366,-0.19004201952553254,0.23915917954752558,5,-0.2638136707175691,0.16538752835548898,-0.4292011990730581,0.18470880108262416,-0.11093714989058756
608-73-1,-1.5115968499990196,-1.2344807416469517,-1.4043410888833328,18,0.2771161083520679,0.1072557611156868,0.1698603472363811,-1.4957372458178861,-0.015859604181133413
608-93-5,-0.2514230505538751,-0.6137844378468867,-0.268046960919776,7,-0.36236138729301165,-0.016623910365900885,-0.34573747692711077,-0.0749540723731384,-0.1764689781807367
61-73-4,0.4784604706894575,0.040013216754665994,1.246864803164261,13,-0.4384472539347915,0.7684043324748036,-1.206851586409595,1.150014004446472,-0.6715535337570144
61-82-5,1.805906710482693,1.3139589001654293,1.8994896174335247,10,-0.49194781031726365,0.09358290695083182,-0.5855307172680955,1.9010299956639813,-0.09512328518128843
61949-76-6,-2.308323425533455,-2.4681681615301243,-2.2399297005759493,5,-0.15984473599666948,0.06839372495750551,-0.228238460954175,-2.2616555775278364,-0.046667848005618406
62-38-4,-1.626022949718445,-1.8909604021966502,-1.4210376733025416,8,-0.2649374524782051,0.20498527641590347,-0.4699227288941086,-1.451715125854156,-0.174307823864289
62-53-3,0.1829677238820555,0.9439243693270875,-0.2725792803672084,15,0.7609566454450319,-0.4555470042492639,1.2165036496942958,-0.24111854262454835,0.42408626650660386
62-73-7,-1.2075502532794895,-1.116026921012199,-0.9676007022777722,61,0.09152333226729059,0.23994955100171733,-0.14842621873442674,-0.9749340147049887,-0.23261623857450076
63-25-2,-1.0840286232892322,-1.0481170564139244,-1.4658213170987373,94,0.03591156687530783,-0.3817926938095051,0.4177042606848129,-1.4908481442916306,0.4068195210023984
634-90-2,-0.25182583695333066,-0.11144475855478427,0.03275467771354523,5,0.1403810783985464,0.2845805146668759,-0.14419943626832948,0.016328282971553865,-0.2681541199248845
64-17-5,2.255210447888549,2.7692667860811273,2.911936899655974,10,0.5140563381925785,0.6567264517674252,-0.1426701135748467,2.7061114611776205,-0.4509010132890716
64-19-7,1.7954445777114247,1.3750863934193007,1.6891369738117745,9,-0.420358184292124,-0.10630760389965022,-0.3140505803924738,1.763826445997119,0.03161813171430583
640-15-3,0.39582456133818394,-0.06320096542375388,0.5529313078232427,5,-0.4590255267619378,0.1571067464850588,-0.6161322732469966,0.5103120994441618,-0.11448753810597784
64700-56-7,-0.2393861337271259,-0.5911681543426099,-0.094488984315422,8,-0.351782020615484,0.1448971494117039,-0.4966791700271879,-0.12465162197638076,-0.11473451175074513
6491-02-7,-0.8778642098930318,-0.9396984779493484,-0.7641194165770993,11,-0.06183426805631653,0.11374479331593257,-0.1755790613722491,-0.7772835288524167,-0.10058068104061513
6515-38-4,-1.5420875812182036,-1.3039162458262523,0.18595677615500422,7,0.23817133539195123,1.7280443573732078,-1.4898730219812566,0.1919275082652062,-1.7340150894834097
66230-04-4,-3.848765822927759,-3.503757090201931,-3.7085275766229118,8,0.345008732725828,0.14023824630484727,0.20477048642098072,-3.792639300772334,-0.05612652215542502
66841-25-6,-3.1947365650207513,-2.789676118540228,-2.8535544479472135,5,0.4050604464805234,0.34118211707353785,0.06387832940698557,-2.970150694879986,-0.22458587014076548
67-56-1,2.7564443103015805,2.93576237331639,3.629033827035611,11,0.17931806301480924,0.8725895167340303,-0.693271453719221,3.397940008672037,-0.6414956983704565
67-63-0,3.5049463803568837,2.8433845520687346,3.7322203030760437,6,-0.661561828288149,0.22727392271916003,-0.888835751007309,3.690196080028514,-0.18524969967163019
67-64-1,2.065740827435728,2.668540727517682,3.1108960173078004,19,0.6027999000819539,1.0451551898720726,-0.4423552897901186,3.707714746761371,-1.6419739193256433
67-66-3,1.4417262565069313,1.3694709320449034,1.5820197050181606,14,-0.07225532446202787,0.14029344851122927,-0.21254877297325714,1.581410738580742,-0.1396844820738108
67-72-1,0.20139506842220295,-0.10922003236088247,0.1197334525446958,13,-0.3106151007830854,-0.08166161587750714,-0.22895348490557826,0.18625625014203226,0.01513881828017069
67375-30-8,-3.475379585574985,-2.48380525961364,-2.6319910250400693,7,0.991574325961345,0.8433885605349158,0.14818576542642914,-3.5086426044434935,0.033263018868508354
67485-29-4,-3.712358997641995,-1.8529819285916969,-3.6677736123735163,5,1.859377069050298,0.04458538526847855,1.8147916837818194,-3.7850001516354577,0.07264115399346283
68-12-2,3.5907066128027822,2.6722465029477593,3.6297748255705984,5,-0.9184601098550229,0.039068212767816135,-0.957528322622839,3.732025070549064,-0.14131845774628182
68359-37-5,-4.316025859629393,-3.56618308925787,-3.9346940529344847,8,0.7498427703715231,0.3813318066949085,0.3685109636766146,-4.008959504704666,-0.3070663549247268
69-05-6,1.6650468773836602,0.6009004444604754,1.9440947587264075,6,-1.064146432923185,0.2790478813427473,-1.343194314265932,1.845098040014257,-0.18005116263059673
6923-22-4,0.3025201387399855,-0.37015668168248966,0.5081980750554682,13,-0.6726768204224751,0.2056779363154827,-0.8783547567379579,0.3819775503374813,-0.07945741159749581
69409-94-5,-3.044774486561085,-3.01163462609645,-2.6015958293496877,5,0.03313986046463491,0.4431786572113974,-0.41003879674676247,-2.9272607943742788,-0.1175136921868063
70124-77-5,-3.091928798035408,-3.32238321924878,-2.8256301616931356,5,-0.23045442121337167,0.2662986363422726,-0.49675305755564425,-2.873740028048423,-0.21818876998698533
709-98-8,0.3215043272683522,-0.2634891595609434,0.5669144279637384,25,-0.5849934868292956,0.24541010069538616,-0.8304035875246818,0.4560469783588119,-0.1345426510904597
71-23-8,3.339588181475281,2.518731742624928,3.373725184463266,11,-0.820856438850353,0.03413700298798483,-0.8549934418383378,3.397940008672037,-0.05835182719675602
71-43-2,1.4147220793272606,1.2108339202629874,1.52046217279604,23,-0.20388815906427316,0.10574009346877933,-0.3096282525330525,1.3463266157378686,0.06839546358939197
71-55-6,1.575498470737477,1.1809577488293685,1.6719299840504231,8,-0.3945407219081085,0.09643151331294608,-0.4909722352210546,1.7067584472664317,-0.1312599765289546
7173-51-5,-1.0336115464170632,-0.971470362566558,-0.99859948559891,10,0.062141183850505155,0.03501206081815322,0.02712912303235193,-1.0251971425829143,-0.008414403834148931
72-20-8,-3.400339622833039,-3.029114222428267,-3.217781945839391,57,0.37122540040477237,0.18255767699364833,0.18866772341112403,-3.2187982502456447,-0.18154137258739445
72-43-5,-2.15570501085309,-2.1755929241180416,-2.0873040686708833,39,-0.01988791326495143,0.06840094218220694,-0.08828885544715837,-2.1816806758379883,0.025975664984898117
72-54-8,-2.5205152813270435,-1.8536457359772363,-2.3669614855835794,9,0.6668695453498072,0.15355379574346406,0.5133157496063432,-2.387175251448995,-0.1333400298780485
7287-19-6,-0.28154424636383213,-0.4243055696791136,0.16002465250766457,8,-0.14276132331528146,0.4415688988714967,-0.5843302221867781,0.16925931402273825,-0.4508035603865704
732-11-6,-1.4726166803809468,-1.3112061842116027,-1.24405166697152,16,0.1614104961693441,0.2285650134094268,-0.0671545172400827,-1.3772436660929248,-0.09537301428802203
74-83-9,0.22491292772130766,0.11592084551089477,0.14038051527424159,5,-0.1089920822104129,-0.08453241244706608,-0.02445966976334682,0.2251831336338041,-0.0002702059124964351
74051-80-2,0.21344416455958204,-0.12358746433173443,0.5070410655714576,6,-0.33703162889131644,0.2935969010118755,-0.630628529903192,0.2304489213782739,-0.017004756818691874
741-58-2,-0.34739180533763314,-0.641521296397412,-0.09308585306981676,5,-0.2941294910597788,0.2543059522678164,-0.5484354433275952,-0.20831171623965405,-0.1390800890979791
7439-92-1,0.09407812289940476,0.1243362843288211,0.026033198002479302,8,0.03025816142941634,-0.06804492489692546,0.0983030863263418,0.08112691971892708,0.012951203180477683
7440-02-0,0.38048961516686997,0.1607990010343731,0.6444899797592859,11,-0.21969061413249685,0.26400036459241594,-0.4836909787249128,0.6739004055215186,-0.2934107903546487
7440-43-9,-0.7312704924577849,-0.80561553011297,-1.0264425359808633,39,-0.07434503765518519,-0.29517204352307846,0.22082700586789328,-0.8394224762088227,0.10815198375103785
7440-47-3,-0.3654874560513749,0.25143758865876925,-0.16258023243837144,21,0.6169250447101442,0.20290722361300345,0.4140178210971407,-0.600576203518622,0.23508874746724706
7440-66-6,-0.2041030147103755,-0.07178654351901755,0.12262562542946123,33,0.13231647119135798,0.3267286401398367,-0.1944121689484788,0.16147858453177666,-0.36558159924215217
7446-08-4,0.7391826818702175,0.3272927650857304,0.6358150465976438,6,-0.4118899167844871,-0.10336763527257375,-0.30852228151191335,0.7067177823367587,0.03246489953345877
7446-18-6,-0.09409483093387627,-0.2917561109778698,0.22755737479428187,8,-0.19766128004399353,0.3216522057281581,-0.5193134857721516,0.13739339368180686,-0.23148822461568314
7446-70-0,0.6852484558146201,0.6929736977167588,0.8647050158375449,6,0.007725241902138635,0.17945656002292476,-0.17173131812078613,0.7299992621667393,-0.044750806352119143
7447-39-4,-1.3923644636928454,-0.8634704102384876,-1.2603494889898763,48,0.5288940534543578,0.13201497470296908,0.3968790787513887,-1.425372561100363,0.033008097407517534
7447-40-7,1.8322782841208558,2.2951075907755842,1.48955465223258,20,0.46282930665472843,-0.3427236318882758,0.8055529385430042,1.4477302653356094,0.38454801878524636
7487-88-9,2.9521635889339284,2.4173353002884848,3.024821703408372,5,-0.5348282886454436,0.07265811447444381,-0.6074864031198874,3.0490261621539276,-0.09686257321999925
7487-94-7,-1.5106390931826328,-1.4197846010051531,-1.4843483836121552,86,0.09085449217747965,0.026290709570477633,0.06456378260700202,-1.4482372490872197,-0.06240184409541305
75-05-8,3.09408379456844,2.518155220668522,3.071621133136609,5,-0.575928573899918,-0.022462661431831066,-0.553465912468087,3.008475719627975,0.08560807494046463
75-09-2,2.1549006935760717,1.4554767848481134,2.1312732785065625,10,-0.6994239087279583,-0.023627415069509272,-0.6757964936584491,2.0343464147427115,0.12055427883336023
75-25-2,0.2396262566095615,0.9132932529121847,0.8220207036958505,5,0.6736669963026232,0.582394447086289,0.09127254921633421,0.8192579830122553,-0.5796317264026938
75-99-0,1.2192310528888624,1.506821871042733,1.2895986609425432,7,0.28759081815387066,0.07036760805368081,0.21722321010018986,1.2919865214219775,-0.0727554685331151
759-94-4,0.5097375335063105,0.4389049446640157,0.7659406078749142,5,-0.07083258884229476,0.2562030743686038,-0.32703566321089855,0.7588876101136574,-0.2491500766073469
76-01-7,0.7230784291542758,0.5249940676168007,0.982036750770775,6,-0.1980843615374751,0.25895832161649923,-0.45704268315397434,0.8215135284047732,-0.09843509925049743
76-44-8,-1.6512117534313602,-1.7252548479504046,-1.5583111458552266,34,-0.07404309451904445,0.09290060757613361,-0.16694370209517806,-1.57775556305323,-0.07345619037813012
7631-99-4,2.8099398423388777,2.2638749456380265,2.736456688002636,14,-0.5460648967008512,-0.07348315433624153,-0.4725817423646097,2.857651104666239,-0.047711262327361226
7632-00-0,0.9633334306174498,0.9717387719986695,1.0483831949120666,45,0.008405341381219733,0.08504976429461675,-0.07664442291339701,0.9711767799519337,-0.00784334933448394
7646-79-9,0.4928096563066199,0.4086165612147681,0.4794850845062192,9,-0.0841930950918518,-0.013324571800400697,-0.0708685232914511,0.4147495123135373,0.07806014399308259
7646-85-7,-0.3908900198277652,-0.2497801789417613,-0.476089533028882,42,0.14110984088600392,-0.0851995132011168,0.22630935408712072,-0.469642330235843,0.07875231040807779
7647-14-5,3.1273667367572324,2.8747904269805544,3.127425567648266,16,-0.252576309776678,5.883089103342343e-05,-0.2526351406677114,3.1398942096936833,-0.012527472936450845
7647-15-6,3.986080728300826,3.002972916161511,3.8517512028826224,8,-0.9831078121393153,-0.13432952541820375,-0.8487782867211116,3.9814900057858,0.004590722515026346
7664-41-7,0.4911276849651455,0.9051351321038267,0.7488500841956768,12,0.4140074471386812,0.2577223992305313,0.1562850479081499,0.5759724490966355,-0.08484476413149
7664-93-9,1.6589745223327268,0.9888402955706054,1.6375013077652474,6,-0.6701342267621214,-0.021473214567479415,-0.648661012194642,1.6283889300503116,0.030585592282415197
76703-62-3,-5.293920515213287,-3.751028469014813,-4.929161764155006,6,1.542892046198474,0.3647587510582815,1.1781332951401926,-5.047102059816066,-0.24681845539722147
7681-52-9,-1.143650090068679,-0.8551776343134722,-0.8448465447731593,9,0.28847245575520686,0.29880354529551967,-0.01033108954031281,-0.8543279668345614,-0.28932212323411766
77-47-4,-1.2752225978375766,-1.1837354797363708,-1.0235563412435622,6,0.0914871181012058,0.2516662565940144,-0.16017913849280863,-0.9933603514438079,-0.2818622463937688
77-73-6,0.7162410476763723,0.2830844851984898,0.821560758132315,9,-0.43315656247788253,0.10531971045594268,-0.5384762729338253,0.862013295601123,-0.14577224792475074
77-75-8,3.013379142842656,1.8894259567415161,3.01390208591852,9,-1.1239531861011398,0.0005229430758642017,-1.124476129177004,3.0207169617461185,-0.007337818903462523
7705-08-0,0.9164715506869168,0.6901157375849117,1.3975450110310434,9,-0.22635581310200503,0.4810734603441267,-0.7074292734461317,1.3322360974547074,-0.4157645467677906
7718-54-9,0.4908687705125292,0.14003165776812998,0.4820091409835027,24,-0.3508371127443992,-0.00885962952902647,-0.34197748321537275,0.4452829408415041,0.04558582967102509
7722-64-7,0.18287290845086257,-0.3343819832683725,0.17672266770701525,9,-0.517254891719235,-0.006150240743847318,-0.5111046509753877,0.24226661625893037,-0.0593937078080678
