CAS,chemical_name,hc20_mean,hc20_median,hc20_std,hc20_min,hc20_max,hc20_ci_lower,hc20_ci_upper
1478-61-1,Bisphenol AF,-1.0328041561076662,-1.0489734665071877,0.34215459226461287,-1.848921098652855,-0.2599151215380649,-1.680468403656039,-0.4140698286970146
14798-03-9,Ammonium,0.43705266049000646,0.4832320692484223,0.3346607596177678,-0.600779405632166,1.1493393272366095,-0.21237369236365236,0.996038442710159
148-01-6,Zoalene,0.5536191670067088,0.5651125548059368,0.3832085912557995,-0.2983809927211672,1.4764278794292494,-0.1766127685011532,1.3262034579569209
148-18-5,Sodium diethyldithiocarbamate,-0.19063062078113358,-0.1808720968894791,0.33069902636854887,-1.1558623717801033,0.614647640102787,-0.8380776395426092,0.4333977063981447
148-24-3,8-Hydroxyquinoline,-0.05122964211594314,-0.025194040481909753,0.34677889754066016,-0.9057645807036526,0.6083873073211488,-0.7061639627869121,0.5483171017292733
148-53-8,2-Hydroxy-3-methoxybenzaldehyde,-0.08598164793590443,-0.010015070961531765,0.42748158126266994,-1.2975181180732493,0.6904185576599753,-1.112029156761754,0.6451591309608369
148-79-8,Thiabendazole,-0.23092299222266527,-0.20135483379666355,0.31971917845707415,-1.0148268310690225,0.34686423475891714,-0.848107467307408,0.26137875855055526
14816-18-3,Phoxim,-1.6132069725670237,-1.5738685545618278,0.24264404162774147,-2.2141443076272056,-1.1447195620709671,-2.173097614906439,-1.26961712666812
1482-15-1,"3,4-Dimethyl-1-pentyn-3-ol",0.7972289669869573,0.7688623415024144,0.4545026638164259,-0.24938229615699944,1.7822732579693614,0.010476263946951735,1.6640319824026528
1484-13-5,N-Vinylcarbazole,-1.745388896089313,-1.8150738554437456,0.5774379886384379,-3.17709286134568,0.5081490836563923,-2.676065837165926,-0.3460040354963855
1484-26-0,3-Benzyloxyaniline,-0.19785284232176908,-0.21077236568055857,0.43768748484405573,-1.2708533417797587,0.8749302619946151,-1.0194597637809002,0.7049115313649736
14866-68-3,Chlorate,1.0989490156752704,1.0996317481054203,0.619301635976852,-0.39924501193638084,2.7139857176579265,-0.16031205299456602,2.2482565564728834
148788-55-0,Didecyl dimethyl ammonium carbonate,-2.317151476582395,-2.322895884002915,0.24441421470960026,-2.842875360410485,-1.7733059041875392,-2.8039387929324118,-1.8320442048555254
149-30-4,2-Mercaptobenzothiazole,-0.5948117369933011,-0.5585244378606028,0.2662050080166864,-1.4965039275480516,-0.09732368923913655,-1.3375493057871979,-0.204226722629053
149-31-5,"2-Methyl-1,3-pentanediol",1.8768573930246992,1.9196122212548978,0.29170297926614874,1.1348530789982427,2.3887877387943273,1.3562385596146727,2.319707601844921
149-57-5,2-Ethylhexanoic acid,0.5633079986565154,0.5519922727164255,0.5123085452853504,-0.9277779130275432,2.015467379565723,-0.23110039281924802,1.3986733928955852
149-91-7,Gallic acid,0.2604336891835588,0.2308793837026265,0.312426181541353,-0.48075214886447154,1.0537239515305659,-0.3390111411624249,0.9540065909856299
14938-35-3,4-Pentylphenol,-0.62658808135483,-0.6366407468296351,0.28095909933961005,-1.5010035567220057,0.17596021418510377,-1.1052196940598122,-0.11520629925017234
14986-84-6,Hexasodium tetraphosphate,0.12936601616055543,0.145112791414889,0.41345197701115466,-1.435973084890563,1.1191453794765838,-0.5601678635093656,0.9183733836774408
149877-41-8,Bifenazate,-0.9098894381594902,-0.9207540497664932,0.23776922328727454,-1.488204138149536,-0.33484362986808297,-1.375881398683235,-0.45251677674010127
149961-52-4,Dimoxystrobin,-1.6121693035844231,-1.6198298510861684,0.5145024989389329,-3.1123675336135883,0.21543164799389702,-2.669962209501927,-0.6767459757841159
149979-41-9,Tepraloxydim,-0.515541890217074,-0.47374212563546736,0.3176372862470194,-1.2434056795741826,0.2826293681341362,-1.14113595926562,0.03377913550832212
150-13-0,4-Aminobenzoic acid,0.7839027939559877,0.7114128619424396,0.5427077895819631,-0.6420975275271849,2.1141436172317745,-0.21092957706191479,1.7348966740098426
150-19-6,3-Methoxyphenol,0.4804933927825802,0.5003512558896688,0.3885669243012183,-0.32438539626729895,1.2191743091134233,-0.24656175243831221,1.1340408764615582
150-50-5,Merphos,-0.6048988375325051,-0.572000059056538,0.446334570858828,-1.8578326645074608,0.6932123738209691,-1.553066692236415,0.14266307943595916
150-68-5,Monuron,-0.1824075654087762,-0.18609707985491825,0.15590809467227645,-0.5748152548476708,0.2302787178166402,-0.5066086034826089,0.16042379198831905
150-75-4,N-Methyl-p-aminophenol,-0.5460840276522755,-0.5553485263989042,0.4165321251127536,-1.416477734289376,0.37508649356059287,-1.3067923027902717,0.21234183214977534
150-76-5,4-Methoxyphenol,0.5577083598136833,0.5660017868392818,0.2803572075185664,-0.11950610491505752,1.1312607839984625,-0.06500275908964062,1.0482304181100233
150-78-7,Hydroquinone dimethyl ether,0.6300898282913362,0.6211506456224725,0.4111059685098884,-0.598158129920998,1.849131234571383,-0.19985077903560772,1.312646102334724
150114-71-9,Aminopyralid,0.19527264771299754,0.22643886639915203,0.5670587196120944,-1.0494216331948756,1.4078933473355948,-0.8831880259811749,1.149567833499646
15045-43-9,"2,2,5,5-Tetramethyltetrahydrofuran",0.5949283193457596,0.5486543402323454,0.3841818011063818,-0.08018220139820703,1.5564019705880114,-0.002872560633253989,1.4191660667519035
150824-47-8,(E)-Nitenpyram,-0.18962163591804995,-0.20406856598701545,0.505992552932604,-1.501173380862623,1.0518053817611153,-1.2544365408345137,0.6838755426318066
151-01-9,O-Ethyl hydrogen carbonodithioate,0.6343618398726766,0.7100445602768777,0.5332210870764932,-0.6857566701609051,1.6639007914976256,-0.44841231059941067,1.4865434557278117
151-21-3,Sodium dodecyl sulfate,0.10704447824884834,0.1145484470623474,0.05838526159789491,-0.06313592989448541,0.24982083232563604,-0.014967358552148586,0.2246127895872063
151-41-7,Lauryl sulfate,-0.3167768763098493,-0.29367512420895214,0.5173217804651037,-1.8876763216575254,1.1898418401966646,-1.3390848944246119,0.6370156237852558
151-50-8,Potassium cyanide,-1.421681875055869,-1.4188820295287536,0.14677346087278392,-1.770774912327326,-1.1260627634283977,-1.722965861151396,-1.163830552241226
151-56-4,Ethyleneimine,-0.11993429876558274,-0.11441397437575779,0.36809059284484963,-0.8752505109166939,0.7592151993958703,-0.8161685589150907,0.6242964411274654
151096-09-2,Moxifloxacin,-0.24073909722046502,-0.21557623960583078,0.4219965149832968,-1.4044153760498983,0.5547173062109508,-1.0573264919020835,0.4693120336769352
15118-60-2,4-(P-aminophenyl)butyric acid,0.5933931106833249,0.5829965484335922,0.5133292492330789,-0.9318157456891777,1.9490490321573128,-0.3765676865130163,1.6232705935836194
15120-17-9,Sodium metaarsenate,0.24775401063668043,0.24809903313513337,0.4836908507511147,-1.1636987562584316,1.1507568744489183,-0.8011810926467695,0.9758623540584498
15128-82-2,3-Hydroxy-2-nitropyridine,0.7131796275075201,0.7714415849635932,0.39804544704282774,-0.5003453972800901,1.5960492608906691,-0.08810304465921676,1.486147777874609
1516-32-1,"Thiourea, butyl-",0.42177993546536646,0.40623300448023314,0.5255867798676094,-0.6781497586690168,2.0547767408472932,-0.5695070434116166,1.3381951758817139
15165-67-0,Dichlorprop-P,0.5548474681496922,0.513322320531894,0.39510474050374333,-0.47587065294023745,1.471228349657103,-0.058657564592909495,1.3963925711247118
15165-69-2,"Dichlorprop, (-)-",-0.11849454140872882,-0.15947605514502156,0.5751477750892732,-1.6063443664662627,1.2762074259517227,-1.1891215473293666,1.0083798719568255
152-11-4,Verapamil hydrochloride,-0.4351722838839406,-0.4427417783304517,0.32289833931990486,-1.4092653600532261,0.4266291786875501,-1.0286309302450964,0.2081050658728334
152-16-9,Schradan,0.6424014048473555,0.6417300586947832,0.4611076815959535,-0.8462911947257024,1.5467002249456987,-0.40024503794250177,1.4118084453147948
1520-77-0,"Plumbane, dichlorodimethyl-",0.3107987304979951,0.23138413441660416,0.5640607087378204,-1.3195290460059654,1.7682665141442264,-0.7534620318222137,1.3867771768811328
1520-78-1,Trimethyl lead chloride,-0.05133930980662214,-0.04730635671181565,0.4528073191228108,-1.1214278008983967,1.3557978746786514,-0.8743786568896154,0.8656012593990339
15263-52-2,Cartap hydrochloride,-1.1734662421561481,-1.140051405130702,0.27029136945732773,-2.053229887271386,-0.6069503152684639,-1.6494557383595418,-0.655035346688636
15263-53-3,Cartap,-1.4932906505444514,-1.49541337361633,0.31385913104744084,-2.3731235023292814,-0.7695700404263998,-2.0646177439277653,-0.8732179199404907
15271-41-7,Tranid,-0.29866937676095334,-0.26450042792801615,0.4091175424378273,-1.2735178372852625,0.563834576587889,-0.997071272279833,0.39380090650373956
15299-99-7,Napropamide,0.17874980455178313,0.16410585041490422,0.19517316676061855,-0.44198897860241476,0.6277598907473625,-0.21752627302199182,0.5364978017605158
15307-79-6,Diclofenac sodium,0.4327447434140835,0.4417177385482518,0.23619828845398094,-0.09802857668571378,1.0339732864142812,-0.04551127551196635,0.9343768793525367
15307-86-5,Diclofenac,-0.07186742728303447,-0.07644006235479563,0.24383156610884876,-0.6758250774021872,0.5893309844111654,-0.5638694190380468,0.3827429127955565
15318-45-3,Thiamphenicol,0.0032375512739119903,0.09102989113950305,0.5876256438172655,-2.1009242708361895,1.1857040828356569,-1.2448733546376658,1.0111047180106847
15323-35-0,"1-(1,1,2,3,3,6-Hexamethyl-2,3-dihydro-1H-inden-5-yl)ethanone",-0.8454181204571871,-0.8211424230438934,0.4393008138818787,-2.00102970807869,0.14066535913322187,-1.6836419178220956,-0.14263904934440025
153233-91-1,Etoxazole,-1.9300589655648306,-1.9360384574611977,0.34550623877954006,-2.833845766686721,-1.1946854328329626,-2.5556193506125955,-1.3162166661132377
153719-23-4,Thiamethoxam,0.21532344819213958,0.2268549531478093,0.15487338473866658,-0.24524868745841705,0.5453784912903978,-0.10447046533740285,0.49105062066060967
154-21-2,Lincomycin,-0.2729715501015888,-0.24680099465077182,0.35576610792084085,-1.318400430483039,0.5125975625342069,-1.1293487639985096,0.3544785943365686
15457-05-3,Fluorodifen,-1.031182813523524,-1.018627558504832,0.2956858123362227,-1.7012229287130722,-0.392870675282892,-1.569634081283313,-0.49203083758417704
154592-20-8,Copper Pyrithione,-1.8996143123583684,-1.862004249816116,0.2196624100968522,-2.3881408109490376,-1.4403717917301289,-2.3545933840478472,-1.5119365734247072
15467-20-6,Nitrilotriacetic acid disodium salt,1.011114885398716,1.0174692797288425,0.45781787017548353,-0.14427806520131625,2.0369779284816154,0.0859128115426591,1.8075694765882728
15498-87-0,"Selenious acid, sodium salt",-0.03476898730724904,-0.0010368271344916105,0.23909879394411776,-0.70425270786034,0.4365389548297361,-0.5477494325573183,0.35806867575517726
15502-74-6,Arsenite,0.43406025351976346,0.37643214251038143,0.49232130493455495,-0.3675989786946341,1.8332525607356482,-0.3094807168064142,1.491162754370564
15541-45-4,Bromate,1.091913332752491,1.0730364722057282,0.44734491040790847,0.04377607442355727,1.9328810168372526,0.13508564465754608,1.9100660708758124
15545-48-9,Chlorotoluron,-0.35765801609414616,-0.3370333330940394,0.32934114038276047,-1.283660413902502,0.40806335115835796,-1.010071217172262,0.35526655555720954
156-54-7,Sodium butyrate,1.7790091330129698,1.755295633469884,0.35939934587987526,0.7728884559023114,2.641178578956278,1.0338995133096311,2.5211854917715804
156-59-2,"(Z)-1,2-Dichloroethylene",0.6469432293982661,0.673721947112389,0.5830016043028193,-0.6848771561677096,2.245483945612404,-0.36915476960497007,1.9256799846596948
156-60-5,"(E)-1,2-Dichloroethylene",0.825805589713058,0.8007779560061763,0.44506073941351104,-0.14837389981359303,2.2920865124557848,0.14577250833738042,1.8145228234866353
156052-68-5,Zoxamide,-1.505439057240427,-1.554531187591221,0.3002490954974112,-2.1685212930618727,-0.46656281374950237,-1.9166690867458585,-0.801713586033126
1563-66-2,Carbofuran,-1.4076223180282008,-1.391923352224815,0.08842565158968599,-1.7206339867961231,-1.2383826770619,-1.5835234512743437,-1.2515308818567215
15662-33-6,Ryanodine,-0.6578141736849293,-0.6612114435626952,0.36553031313635537,-1.4162176130386164,0.09993526025561411,-1.2704478056962865,0.047981373269627016
15673-00-4,"3,3-Dimethylbutylamine",0.9464463045695187,0.9621241076014169,0.3901406185732891,-0.11561380624979703,1.8423562554866473,0.16161221554798755,1.6701005843066075
15687-27-1,Ibuprofen,0.6312640640362932,0.6381503204324563,0.25825963539054153,-0.01498973311743744,1.2888872542527374,0.08116533205223068,1.1093336018240583
1570-64-5,4-Chloro-2-methylphenol,-0.517829783072629,-0.4770732007142464,0.34826979204797415,-1.4917885149594303,0.153615860019903,-1.2156783250299459,0.07963431324945365
1570-65-6,"4,6-Dichloro-o-cresol",-0.4074854458653256,-0.4007007662107783,0.303985759362903,-1.050092785168408,0.3258194981746607,-1.0021748336294731,0.18963267520941549
1570-76-9,"4-Chloro-2,3-xylenol",-0.6979353907622845,-0.692481851189654,0.42148140277415486,-1.705881571927402,0.4132133117247299,-1.6484569612589948,-0.0011427410270866082
15708-41-5,Ethylenediaminetetraacetic acid ferric sodium salt,0.4093318554113177,0.4438629122676011,0.4017950116204235,-0.599881791622753,1.3452694400183252,-0.518184582480428,1.104061750323283
1573-92-8,9-Oxo-9H-fluorenecarboxylic acid,-0.8916075579610286,-0.849979084358834,0.42291112775553025,-1.9974453072435734,0.3597897527062065,-1.6954893971175882,-0.10813311535079342
1574-41-0,"(3Z)-1,3-Pentadiene",0.9244540915750856,0.8745521684355547,0.5921874921233112,-0.3553164540221494,2.1946710976187536,-0.1628853803937928,1.8841934977094288
15773-35-0,Copper pentachlorophenate,-2.115010286151369,-2.1690692566646073,0.4608156608856324,-3.365128451946686,-1.029635193270612,-2.8770827565267596,-1.1507519916646944
158062-67-0,Flonicamid,0.0939237442396499,0.04450245365645032,0.45832909962367235,-1.0699053312283273,1.3957110745571328,-0.8754517477714853,1.0288668842431212
1582-09-8,Trifluralin,-1.296341237446287,-1.2841567975606525,0.09883125956000036,-1.5258305053162726,-1.0823723705607404,-1.461603272610374,-1.1084321134166422
15862-07-4,"2,4,5-Trichlorobiphenyl",-0.9084342193880329,-0.9784920145502474,0.5165402279172274,-2.034914133159461,0.5178915442970393,-1.8566036320020893,0.10390559474047041
15905-86-9,"Nitric acid, uranium salt",-0.45890626450927674,-0.44982505141434753,0.5337391902259715,-1.6337453569704998,0.9010903055258093,-1.4354711071988555,0.5177553452137075
15920-93-1,beta-N-Methylamino-L-alanine,-0.005863418836270384,0.01578880758492021,0.5294286348426033,-1.1168903120643539,1.2147697442987342,-1.0075343043117404,0.9379355702835497
15922-78-8,Sodium pyrithione,-0.7982826598335496,-0.8117775602197534,0.3924668598443372,-1.8051837590586657,0.15524485718575914,-1.4968157148174914,0.024035448757834657
15950-66-0,"2,3,4-Trichlorophenol",-0.550507782146364,-0.5301747773266099,0.19818148693100635,-1.033634442938394,-0.10484007247791871,-0.971110300988448,-0.1657057577230376
1596-84-5,Daminozide,0.6852674162362388,0.656037060017342,0.39599855208122925,-0.3372959386721988,1.8659838454622646,-0.008358057266917145,1.4632765251179776
15972-60-8,Alachlor,-0.706747590760097,-0.6923697082933896,0.13811928857170444,-1.0226441707159377,-0.4115902693519703,-0.9838093410821969,-0.451015027318044
1600-27-7,Mercury(II) acetate,-1.6278808814215104,-1.6561820145892754,0.25836473319280756,-2.111902172005671,-0.9315889403340997,-2.040722688395463,-1.1535401714716704
16022-69-8,"2,3,4,5,6-Pentachlorobenzenemethanol",-1.0370093570505012,-1.0369532787858766,0.40207879077027586,-2.0739609298085044,0.04163837439815988,-1.8088197419748326,-0.30492021690954085
16060-78-9,"1-Cyclohexene-1-carboxylic acid, 4-[(1R)-1,5-dimethyl-3-oxo-4-hexenyl]-, methyl ester, (4R)-",-0.8296995613103079,-0.8410095772763506,0.4367788617722967,-1.6618729453057355,0.0337540630643234,-1.584099934620186,-0.008751460623730997
16079-88-2,"Bromo-3-chloro-5,5-dimethylhydantoin",-0.3821016066432219,-0.3714763281184595,0.22456564554429437,-1.106084467979569,0.13621798320184147,-0.7914370807408417,0.02321565190832644
1610-17-9,Atraton,-0.23534451842226392,-0.25042106882531645,0.5301769843442503,-1.8077308989041503,1.1320247311893872,-1.4056021005298294,0.7049536633334115
1610-18-0,Prometon,0.1542172513386139,0.1671508292189171,0.09199740279268495,-0.05193364867697347,0.37051794703719665,-0.015675317323306452,0.32776935643582167
161050-58-4,Methoxyfenozide,-0.6600718723209554,-0.646703481930754,0.3821712714719496,-1.9349988305954093,0.19001872517178403,-1.4305409964494789,0.07789358317830564
16118-49-3,Carbetamide,0.18757674426390547,0.21595821498320972,0.49949633100290924,-1.3684427629405695,1.160094437342643,-0.8831457905025901,0.9470078161625856
161326-34-7,Fenamidone,-1.0134353663428928,-0.9798923232642358,0.33667384274868856,-1.9174711346581919,0.19579321609159636,-1.6785027205636884,-0.45107388131918846
1615-70-9,"2,4-Pentadienenitrile",0.9122546413498559,0.9656451712925311,0.5034873744701038,-0.20607905504689228,2.1952504613386505,-0.04256976545689083,1.8571446869255652
16182-04-0,Ethyl isothiocyanatoformate,0.5100603505071508,0.5705582264769736,0.5240471669701227,-1.220556517230192,2.015220809708888,-0.4596118152136327,1.468479495285432
16245-79-7,4-Octylaniline,-1.4056752507529295,-1.3770698354993254,0.3363080913064479,-2.328341862949319,-0.14456711661783178,-2.056747764374674,-0.8893971840601984
1629-58-9,Ethyl vinyl ketone,-0.27225139846609503,-0.2876128373376107,0.535346368236576,-1.6599905775110613,0.8335713157931183,-1.286705162118536,0.7414601769548728
1629-60-3,1-Hexen-3-one,-0.060274404053725285,-0.041527985330900255,0.5268938244356722,-1.8071243806289534,1.2255875274069934,-1.227013377861752,0.9384603009906165
163269-30-5,Bethoxazin,-1.5972666168094067,-1.5751651863475766,0.37593411172957036,-2.629527203398003,-0.8525950565379884,-2.372374691302411,-0.9703529218888235
1634-04-4,Methyl tert-butyl ether,1.0442526572778608,0.9838055444931051,0.4989124377956972,-0.21684846290565107,2.4115584679470263,0.13461715509117445,2.0762490059716248
1634-78-2,Malaoxon,-1.6194401595733834,-1.554551839315891,0.3350995266320326,-2.6109301773025817,-1.0493579090085179,-2.4251519633235024,-1.0812785874967645
163515-14-8,Dimethenamid-P,-0.004591270725926315,-0.0002927084560629918,0.32025249178050036,-0.8384721376263143,0.7133257264846758,-0.5623449520209762,0.573038563051283
163520-33-0,Isoxadifen-ethyl,-1.1685443477211617,-1.1889804401780006,0.4390420010136556,-2.331181015173823,-0.10703340901658148,-1.876565840749774,-0.2568652331750795
1639-60-7,"(2S,3R)-(+)-4-(Dimethylamino)-3-methyl-1,2-diphenyl-2-butanol propionate hydrochloride",-0.28904272784614177,-0.30122536585352433,0.4836539570134726,-1.5897468374849846,0.7612873806788499,-1.254345446936229,0.6161748278801866
1639-66-3,Dioctyl sodium sulfosuccinate,-0.33553542971011074,-0.3295325833386291,0.409733395702107,-1.6017323665640455,0.6944105743445156,-1.1969977553133175,0.3967882061628184
16423-68-0,FD&C Red 3,0.23731572322739858,0.2408551634979207,0.3282480541615683,-0.7374058488146962,1.060711049613209,-0.5276657355458301,0.8303140419956623
1646-87-3,Aldicarb sulfoxide,-0.6845319685118832,-0.7296285529324713,0.44100387702559346,-2.0253365808617083,0.6542438055492127,-1.4109911526252854,0.2673540336304453
1646-88-4,Aldoxycarb,0.037369484854179194,0.05610889696181173,0.32431014625190147,-0.7692182453964842,0.6804724739329635,-0.6097999000792647,0.5919033391545515
1647-16-1,"1,9-Decadiene",-0.8640092983541007,-0.8758384798708547,0.42816498413226395,-1.730985909553234,0.4396234226792021,-1.6042733774110705,-0.03567941457888705
16485-47-5,"Ferrate(1-), [N-[2-[bis[(carboxy-.kappa.O)methyl]amino-.kappa.N]ethyl]-N-[2-(hydroxy-.kappa.O)ethyl]glycinato(3-)-.kappa.N,.kappa.O]-, sodium",-0.6525332981492151,-0.7164823703606833,0.48774331147642874,-1.8484626691850599,0.6566516611707743,-1.4532547072289759,0.45676410769316306
165252-70-0,Dinotefuran,-0.28920567727608,-0.28653231790820544,0.2014723040374648,-1.0613412925478227,0.34060155410717624,-0.6553324529559079,0.062016556720252955
1653-40-3,6-Methyl-1-heptanol,0.0702062127287261,0.07552308781126424,0.3274004908624831,-0.6583266587825097,0.8619780822211024,-0.5982861683221796,0.7752532450876406
1655-45-4,"Disodium naphthalene-2,6-disulphonate",1.3232463781880552,1.3293198662738104,0.7103000352066372,-0.16984653800198843,2.803785056990753,0.13242727152386896,2.6036724652542613
1656-48-0,"3,3'-Oxydipropionitrile",1.7370663351492706,1.6993818923492028,0.31240740768592873,1.020072405799144,2.5958889369867633,1.267804038286455,2.4699614892698665
16606-02-3,"2,4',5-Trichlorobiphenyl",-1.1744676293388792,-1.1956452170300345,0.5880109777730909,-2.261590529807462,0.42515132231590047,-2.2312604221971784,0.0266964795308193
1663-39-4,tert-Butyl acrylate,0.03195257185157734,0.04757977119045175,0.38961370690780606,-0.9015434064642606,1.0028156736977671,-0.6116873131322006,0.7454082800045029
16672-87-0,Ethephon,0.919493440995318,0.9498007808396605,0.23763820465735574,0.30486091863582404,1.57833440982189,0.44781245666376546,1.4045256508344115
166812-75-5,"1,1,1-Trifluorooctadec-13-en-2-one",-1.5222737984237424,-1.5454174731013923,0.3825496052965001,-2.370067463486708,-0.48630892993446834,-2.2469604502398064,-0.8344771647151282
16721-80-5,Sodium sulfide,0.685097659547715,0.6749989179899483,0.5271423466492177,-0.5916443995181933,1.9663878556575107,-0.28713189033200726,1.6554356877925953
1674-38-0,Dodecanophenone,-1.0363779605556822,-1.0374720702933535,0.5187469312209276,-2.0415512453230664,0.13074749936719052,-1.9399918485364176,-0.12441274551201736
16752-77-5,Methomyl,-1.1297464316111527,-1.1229256019668439,0.08011834474128005,-1.3522114869591786,-0.9841560727604869,-1.3074461986818107,-0.9989378392827722
1678-91-7,Ethylcyclohexane,0.33456625787655186,0.27805220970895284,0.3944548836761114,-0.8529058208091821,1.328434863004627,-0.35442034907463604,1.118299402002033
1686-59-5,Pimarol,-1.0841341039532393,-1.0622998123993184,0.4351629942043405,-2.1800712766867285,-0.07568236205009686,-2.0569883014227246,-0.29424872917350475
16879-02-0,6-Chloro-2-pyridinol,0.6826190308700878,0.7265304796168077,0.4051514970647096,-0.3605410495443205,1.5268453813169873,-0.14056643982191358,1.3759734130308117
1689-64-1,Fluoren-9-ol,-0.5240457105512207,-0.5505119361573586,0.4091493190411268,-1.897149286181132,0.4160005943336432,-1.314246227665317,0.3098654063041398
1689-82-3,p-Phenylazophenol,-0.672546924262716,-0.6605888446658201,0.3086861678975875,-1.7244648675877932,-0.02938130593367646,-1.2479158852942862,-0.13586725763229596
1689-83-4,Ioxynil,-1.0042346063750207,-1.0145828319281684,0.3325441142823296,-1.7869584316012013,-0.20970085298946195,-1.6211061501031043,-0.3132922309547401
1689-84-5,Bromoxynil,0.04049559480782417,0.15395907324662614,0.299966573058728,-0.5498640622562311,0.5165616035260207,-0.5026560717262256,0.45602878226966737
1689-99-2,Bromoxynil octanoate,-1.6281665912045316,-1.598099629181879,0.25511620181426986,-2.361228670219461,-1.1270975671603156,-2.122006055623728,-1.1879931567341797
1694-09-3,Benzyl Violet 4B,0.14632358937855183,0.11145265133606722,0.39797537662899507,-0.6643446567635682,1.3561535840981214,-0.44577011695394775,0.9092488661976734
16941-12-1,Chloroplatinic acid,-0.5658810895744399,-0.507046985319448,0.45407289820527125,-2.0417293248735175,0.28201783996142626,-1.5614447534490072,0.14523600073858411
1698-60-8,Chloridazon,0.009006444397718779,0.033954168934122425,0.3484103526847116,-0.9186953630856117,1.085405175587387,-0.6265292261747383,0.8136343795983003
1702-17-6,Clopyralid,0.7192664267807742,0.7524127610676463,0.3576163838085942,-0.14136112566271755,1.5755120084646443,0.10136505395525473,1.3864210527179046
17109-36-3,"3-tert-Butyl-2',5-dichloro-4'-nitro-2,6-cresotanilide",-3.0227619395000143,-3.0158759367976344,0.1647534360831229,-3.3899728784025447,-2.6530572834472674,-3.330975994783307,-2.7286447028348504
17109-49-8,Edifenphos,-0.8915615897847285,-0.9137281067442327,0.38494751492098356,-1.7730587734651224,-0.05073255436725592,-1.6334199609968867,-0.21409763047663766
1715-40-8,Bromociclen,-1.1892678054618402,-1.1821693883305344,0.5583166253075086,-2.742176246381596,0.21982285472643193,-2.2902225395827087,-0.26510190856289956
173159-57-4,Foramsulfuron,-0.5790598776562151,-0.6490962695942617,0.5690437648943588,-1.7840737826517414,0.7806496683282397,-1.666630081261561,0.4983657056831095
17321-77-6,Clomipramine hydrochloride,-0.843779035174378,-0.9019433841627973,0.4789607210927124,-1.9110133765310076,0.7095988744806285,-1.6428799289827216,0.1846692002250228
173584-44-6,Indoxacarb,-1.3274747558940971,-1.360136227790735,0.28956760864161507,-2.1067730907294484,-0.4515619528013738,-1.839095205155152,-0.7805793565171262
17372-87-1,Eosin,0.6042767519444455,0.5942333800307363,0.4177899229169728,-0.31974428901471075,1.9100840310522915,-0.14802576048912786,1.3985878846538093
1740-19-8,Dehydroabietic acid,-0.7784052922239222,-0.7535686913422098,0.24524790842043248,-1.3399854681036352,-0.2098594273168878,-1.2210157062248992,-0.3328746217979391
17439-94-0,"Endothall, diammonium salt",0.47993080857865406,0.5195688148769698,0.3541715568626736,-0.5606055297950019,1.1693041802371114,-0.21227325621574403,1.0648407494011363
1745-81-9,2-Allylphenol,0.2912994127813709,0.3063705162752599,0.2670508070275112,-0.33641429310124094,0.7858407879138308,-0.1566530262707034,0.7422029750109346
174501-64-5,1-Butyl-3-methylimidazolium hexafluorophosphate,-0.19100820735650623,-0.21221211762580772,0.49770426187256683,-1.198102568821613,1.1684881046701172,-1.141392794753067,0.798809423792442
174501-65-6,1-Butyl-3-methylimidazolium tetrafluoroborate,-0.2128803042259137,-0.21937222688208605,0.4268771982449669,-1.1643622699360858,0.987661780184048,-1.103438730209262,0.5725489880087802
1746-81-2,Monolinuron,-0.11416996925615139,-0.11122017226933635,0.3387279601098787,-0.9424837312117039,0.6060630181541384,-0.8957083765678628,0.5234534601504657
174630-05-8,Reversin 205,-0.8642993358563394,-0.9193741758169554,0.4811948064604626,-1.873740583101781,0.4569757803839232,-1.6142686834620055,0.21473958359549838
175013-18-0,Pyraclostrobin,-1.9782883433511298,-1.9799910854193252,0.2707850568467303,-2.636269157239681,-1.2044634766591036,-2.579711782773019,-1.5098052815310548
1758-68-5,"9,10-Anthracenedione, 1,2-diamino-",-1.405668389669309,-1.4081371775381013,0.4664894288645986,-2.7101402186221595,0.05817355345439265,-2.2463283327074586,-0.46737066277964856
17584-12-2,"3-Amino-5,6-dimethyl-1,2,4-triazine",1.0451373478614443,1.084971332398708,0.4393236963557293,-0.3762266359119802,1.996070969729116,0.056949714233937854,1.7946425408767743
17606-31-4,Bensultap,-0.5227799414033305,-0.5434119023784192,0.4732346725865532,-1.445917510922868,0.7163211991087074,-1.2885392391692143,0.36126056533017603
1761-61-1,5-Bromosalicylaldehyde,-0.5473638404863784,-0.5785689679719259,0.40863395620948306,-1.4429355265854342,0.5893194539216718,-1.1608003037754437,0.37484130003500105
1762-95-4,"Thiocyanic acid, ammonium salt",0.9115593511434915,0.9266864075377195,0.44510991848723785,-0.10745139168870216,2.4003791484675046,0.0312553486960193,1.7139550049163694
1763-23-1,PFOS,0.12450845305494657,0.10577553961223012,0.3759564024595296,-0.9227884082623817,1.0342752238189405,-0.69012811519601,0.7610195795539325
1770-80-5,Dibutyl chlorendate,-0.9880003275355126,-0.9625335944147471,0.5882947318988605,-2.5434567580043916,0.31370693345662937,-2.087959608365975,0.1824309258055795
17700-09-3,"2,3,4-Trichloronitrobenzene",-1.442278578366556,-1.4349338071153586,0.4387227598957188,-2.7972687310120814,-0.3117508874989146,-2.277139640987926,-0.6402111425093706
